419012846,9.646238,0.150835,-0.802656,0.019154,9.749189,-0.919373,-4.788403,-22.98433,3.830723,-0.034088,-0.053263,0.077232,-0.005326,-0.012783,-0.002131,729.9805,-215.6982,-472.6563,100147,37.79,-7.593197,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419015327,9.660604,0.071826,-0.815226,0.076614,9.77792,-0.90022,-5.746084,-22.98433,0.957681,-0.017044,-0.125169,0.050067,-0.006392,-0.012783,-0.003196,729.9805,-215.6982,-472.6563,100148,37.79,-7.612724,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419017851,9.655217,0.161609,-0.910395,0.009577,9.749189,-0.938527,-3.830723,-21.06897,3.830723,0.039947,-0.018642,0.068177,-0.006392,-0.012783,-0.003196,729.9805,-215.6982,-472.6563,100146,37.79,-7.575445,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419020353,9.680356,0.100556,-0.73083,0,9.739613,-0.909797,-0.957681,-16.28057,-2.873042,-0.004261,-0.011718,-0.064981,-0.006392,-0.012783,-0.003196,729.9805,-216.9189,-472.9004,100145,37.79,-7.543154,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419022867,9.755774,0.129287,-0.818817,0.02873,9.749189,-0.919373,-13.40753,-32.56114,0.957681,0.060187,0.016512,-0.037284,-0.004261,-0.010653,-0.003196,729.9805,-216.9189,-472.9004,100145,37.74,-7.533783,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419025377,9.734225,0.080804,-0.806247,0.067038,9.768343,-0.948104,-12.44985,-24.8997,0,0.1012,0.080427,0.113983,-0.007457,-0.011718,-0.004261,729.9805,-216.9189,-472.9004,100145,37.76,-7.531064,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419027900,9.727043,0.079009,-0.860117,0.067038,9.701305,-0.92895,-3.830723,-22.02666,7.661445,0.023968,-0.029295,0.06072,-0.004261,-0.010653,-0.002131,729.4922,-217.8955,-474.8535,100146,37.79,-7.551746,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419030415,9.646238,0.11133,-0.7847,0,9.77792,-0.871489,-4.788403,-18.19593,0.957681,-0.041013,-0.049535,-0.127299,-0.005326,-0.011718,-0.003196,729.4922,-217.8955,-474.8535,100146,37.81,-7.557749,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419032913,9.696517,0.1239,-0.806247,-0.019154,9.710882,-0.861913,-12.44985,-18.19593,0.957681,-0.034088,-0.025034,-0.093211,-0.005326,-0.012783,-0.002131,729.4922,-217.8955,-474.8535,100145,37.76,-7.538018,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419035416,9.701904,0.120309,-0.840365,0.02873,9.701305,-0.967257,3.830723,-16.28057,-0.957681,-0.029827,0.049535,-0.000533,-0.005326,-0.010653,-0.003196,729.248,-217.8955,-474.8535,100145,37.78,-7.532293,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419037928,9.71986,0.059256,-0.872687,0.019154,9.720459,-0.92895,-4.788403,-22.02666,0,-0.005859,0.059122,-0.107059,-0.005326,-0.011718,-0.003196,729.248,-217.8955,-474.8535,100145,37.79,-7.530632,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419040441,9.63726,0.102352,-0.85473,0.019154,9.710882,-0.948104,-9.576806,-25.85738,3.830723,-0.026632,0.089482,0.006392,-0.005326,-0.011718,-0.002131,729.248,-217.8955,-474.8535,100144,37.78,-7.508676,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419042969,9.673173,0.061052,-0.858321,0.047884,9.682152,-0.842759,-9.576806,-22.02666,0,-0.077232,-0.003728,0.071373,-0.006392,-0.011718,-0.002131,729.7363,-217.4072,-474.1211,100144,37.79,-7.502304,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419045484,9.696517,0.163404,-0.80086,0.009577,9.710882,-0.938527,-8.619125,-22.02666,-0.957681,-0.043676,-0.062318,-0.043143,-0.005326,-0.011718,-0.003196,729.7363,-217.4072,-474.1211,100144,37.79,-7.500455,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419047997,9.689334,0.064643,-0.88346,0.019154,9.730036,-0.938527,-1.915361,-22.98433,8.619125,0.147006,0.181628,0.072438,-0.004261,-0.011718,-0.003196,729.7363,-217.4072,-474.1211,100144,37.79,-7.499918,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419050505,9.671378,0.11133,-0.815226,0.038307,9.797073,-0.948104,-11.49217,-21.06897,0,0.108657,0.004794,0.113451,-0.004261,-0.010653,-0.002131,729.7363,-217.4072,-474.1211,100144,37.81,-7.499762,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419052970,9.730635,0.1239,-0.831387,0.057461,9.758766,-0.948104,-3.830723,-20.11129,-0.957681,0.01012,0.030893,0.027697,-0.004261,-0.011718,-0.001065,729.9805,-216.6748,-472.6563,100145,37.78,-7.521191,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419055477,9.698313,0.062848,-0.817021,0.019154,9.710882,-0.967257,-8.619125,-21.06897,0,0.001065,-0.024501,0.073503,-0.005326,-0.011718,-0.001065,729.9805,-216.6748,-472.6563,100145,37.74,-7.52741,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419057980,9.63726,0.084396,-0.876278,0.057461,9.77792,-0.938527,-11.49217,-23.94202,-3.830723,0.022903,-0.107059,0.028762,-0.005326,-0.010653,-0.002131,729.9805,-216.6748,-472.6563,100146,37.79,-7.550686,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419060490,9.700109,0.096965,-0.847547,0.02873,9.739613,-0.938527,-10.53449,-21.06897,1.915361,-0.025034,-0.164583,-0.11931,-0.005326,-0.011718,-0.002131,729.7363,-216.1865,-473.3887,100145,37.76,-7.535969,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419063000,9.683948,0.145448,-0.838569,0.067038,9.77792,-0.957681,-7.661445,-23.94202,0,-0.033556,0.076699,-0.045806,-0.005326,-0.009587,-0.001065,729.7363,-216.1865,-473.3887,100145,37.78,-7.531698,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419065498,9.737817,0.096965,-0.809839,0.047884,9.739613,-0.919373,-6.703764,-16.28057,2.873042,0.09907,0.017044,-0.044741,-0.005326,-0.009587,-0.002131,729.7363,-216.1865,-473.3887,100145,37.78,-7.530458,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419068008,9.723452,0.138265,-0.820613,0,9.749189,-0.919373,-2.873042,-22.02666,0.957681,-0.022371,0.062318,-0.066046,-0.006392,-0.009587,-0.001065,729.4922,-216.4307,-473.877,100145,37.81,-7.530099,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419070662,9.687539,0.096965,-0.788291,0.019154,9.739613,-0.948104,-7.661445,-19.15361,-3.830723,0.04048,0.082025,-0.036752,-0.005326,-0.009587,-0.001065,729.4922,-216.4307,-473.877,100144,37.76,-7.508521,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419073159,9.728839,0.141856,-0.829591,-0.02873,9.758766,-0.919373,-4.788403,-20.11129,-5.746084,0.047404,0.049535,-0.033023,-0.005326,-0.010653,-0.001065,729.4922,-216.4307,-473.877,100144,37.76,-7.502259,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419075675,9.692925,0.11133,-0.833182,-0.009577,9.77792,-0.938527,-7.661445,-29.6881,-3.830723,0.04048,0.063916,-0.017577,-0.008522,-0.011718,0,729.4922,-216.4307,-473.877,100145,37.78,-7.521915,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419078186,9.685743,0.122104,-0.833182,0.02873,9.739613,-0.90022,-2.873042,-21.06897,0.957681,0.041013,-0.026099,0.104396,-0.004261,-0.011718,-0.001065,729.7363,-217.1631,-473.6328,100145,37.79,-7.52762,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419080693,9.667787,0.102352,-0.806247,-0.019154,9.710882,-0.909797,-5.746084,-16.28057,0,-0.023968,0.047404,-0.018642,-0.005326,-0.010653,-0.001065,729.7363,-217.1631,-473.6328,100145,37.78,-7.529275,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
